Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-01-23,44.679,42.838,43.26,43.499,42.83,43.69,128.65903383
2017-01-22,44.8,43.064,43.642,43.42,43.42,43.864,138.44616882
2017-01-21,44.234,43.027,43.5825,43.202,43.205,43.96,8.40313262
2017-01-20,44.261,42.938,44.356,44.092,44.187,44.525,55.48956611
2017-01-19,44.4,41.943,43.9975,43.302,43.505,44.49,582.9400906
2017-01-18,45.407,43.35,44.562,44.11,44.126,44.998,85.1050322
2017-01-17,46.357,43.229,43.506,43.807,43.35,43.662,99.89526361
2017-01-16,45.19,42.951,45.409,44.616,45.03,45.788,58.63150913
2017-01-15,44.386,42.537,43.6395,43.225,43.107,44.172,277.76439479
2017-01-14,44.499,42.378,43.5075,43.952,43.029,43.986,61.85713098
2017-01-13,45.889,39.301,42.9115,43.393,42.408,43.415,119.44928319
2017-01-12,46.294,40.0,40.624,40.331,40.149,41.099,365.62256034
2017-01-11,46.301,44.9,45.6855,45.347,45.245,46.126,487.63932764
2017-01-10,47.081,46.01,46.3,46.01,46.01,46.59,505.21885453
2017-01-09,48.315,45.65,46.358,46.2,46.2,46.516,114.78457321
2017-01-08,47.398,43.6,46.9495,46.547,46.6,47.299,103.59961156
2017-01-07,50.889,44.901,46.6515,46.6,46.303,47.0,130.42129922
2017-01-06,56.51,44.111,48.88,47.849,48.38,49.38,590.45056845
2017-01-05,55.0,48.684,54.7135,55.0,54.427,55.0,146.08418835
2017-01-04,51.598,47.701,49.637,49.159,48.675,50.599,83.96375881
2017-01-03,50.996,47.824,49.504,49.099,48.827,50.181,206.91727879
2017-01-02,50.699,47.558,48.3315,48.064,48.064,48.599,66.30785862
2017-01-01,60.0,47.601,48.093,47.676,47.688,48.498,70.13336612
2016-12-31,51.732,49.503,50.504,50.027,50.002,51.006,94.44024765
2016-12-30,52.799,48.249,50.6985,50.397,50.397,51.0,118.94285625
2016-12-29,54.6,43.116,48.564,47.929,47.929,49.199,215.46059759
2016-12-28,47.508,41.401,43.814,43.327,43.329,44.299,46.56246769
